,name,price,review,message,discount_info
754,Chicken Soup for the Soul Savory Sticks Dog Treat - Chicken,7.49-24.99,0,Sign In & Save 20% on Chicken Soup for the Soul brand with code CHICKENSOUP20,Old Price
755,Dentley's® Nature's Chews 6-Mighty Mix Variety Pack Dog Chew - 6 Count,16.99,5,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
756,Pooch Cake Mix & Ice Cream Dog Treat - 2 Pack,27.89,0,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
757,Pooch Cake Mix & Ice Cream Dog Treat,13.69,1,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
758,Pooch Cake Mix & Ice Cream Kit Dog Treat,24.99-27.99,1,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
759,ROAM® Roo Chopper Dog Treat - Outback Kangaroo,14.99-15.99,13,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
760,Redbarn Twizzle Stick Dog Treat,4.99,12,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
761,Pooch Creamery Ice Cream Dog Treat - 4 Pack,27.89,1,Save 35% On Your First Autoship Order!,Old Price
762,"Kong Kitchen Auntie's Favorite Crunchy Biscuit Dog Treats - Chicken, Potato, Cranberry",6.99,0,Save 35% On Your First Autoship Order!,Old Price
763,Pooch Cake Mix Dog Treat,19.99,2,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
764,Yummy Combs® Ingenious Flossing Dog Dental Treats - Chicken,18.99,24,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
765,Chicken Soup for the Soul Crunchy Bites Dog Treat - Chicken,6.99,0,Sign In & Save 20% on Chicken Soup for the Soul brand with code CHICKENSOUP20,Old Price
766,Dentley's® American Made Rawhide Chew Chips Dog Chew - 14 Oz.,5.00,11,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
767,"Old Mother Hubbard® Original Small Biscuit Dog Treats - Natural, Variety Pack",17.99,305,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
768,Starmark® Treat Dispensing Bacon Scented Ball Dog Toy,5.00-9.00,22,"Buy 2, Get the 3rd 50% Off Mix n' Match Dog & Cat Toys",Discounted Price
769,Pedigree® Dentastix Large Breed Adult Dental Dog Treats - Bacon,12.12,112,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
770,Yummy Combs® Ingenious Flossing Dog Dental Treats - Chicken,18.99,18,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
771,Old Mother Hubbard Oven-Baked Dog Biscuits,12.49,47,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
772,"Wellness® CORE® Puppy Bites Dog Treats - Beef & Turkey, Grain Free",4.99,46,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
773,KONG® STUFF'N™ Real Peanut Butter Dog Treat,5.00,16,"Buy 2, Get the 3rd 50% Off Mix n' Match Dog & Cat Toys",Discounted Price
774,Dentley's® Rawhide-Free Wrapped Bully Sticks Dog Chew - Beef & Bully,2.50,33,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
775,Dentley's® Rawhide-Free Wrapped Bully Sticks Dog Chew - Chicken,1.00,0,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
776,Pedigree® Dentastix Large Breed Adult Dental Dog Treats - Beef,12.99,96,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
777,Pedigree® Dentastix Dual Flavor Small Breed Adult Dental Dog Treats - Bacon & Chicken,12.12,177,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
778,Pedigree® Dentastix Large Breed Adult Dental Dog Treats - Chicken,3.99,260,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
779,"BILLY + MARGOT® Dog Iced Treats - Dairy Free, Natural, 5.4oz",5.99,18,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
780,KONG® Classic Dog Toy & Marathon Treat Combo Pack - Treat Dispensing,12.99-14.99,3,Sign In & Enjoy Free Shipping Over $49,Old Price
781,Canine Chews 4 Inch Chicken Wrapped Mini Sticks Dog Treats,4.97,4,,Discounted Price
782,Dingo Porkie Rolls Dog Treat - Chicken,13.73,0,Sign In & Enjoy Free Shipping Over $49,Old Price
783,"ROAM® Smoked Marrow Dog Bone Treat - Cape Ostrich, 2 Pack",10.99,3,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
784,Milk-Bone Chunks Dog Treat - Beef & Bacon Flavor,2.50,261,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
785,Collachews™ Beef + Collagen Rawhide Free Chips Dog Treat - Peanut Butter,2.50,7,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
786,"Yummy Combs® Ingenious Flossing Dog Dental Treats - Chicken, 6 Count",18.99,7,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
787,"WHIMZEES Rice Bone Dental Dog Treat - Natural, 1 Count",0.40,6,"Buy 5, Get 2 Free Whimzees Bulk",Discounted Price
788,Dentley's® Iceland Redfish Cubes Dog Chew - 2 Oz.,5.00,18,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
789,Pedigree® Dentastix Small/Medium Adult Dental Dog Treats - Chicken,8.99,31457,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
790,Pedigree® Dentastix Chewy Chunx Small Breed Adult Dog Treats - Chicken,7.99,54,Save 35% On Your First Autoship Order!,Old Price
791,Yummy Combs® Ingenious Flossing Dog Dental Treats - Chicken,18.99,18,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
792,SmartBones® Calming Sticks Dog Treat - Chicken,6.79,8,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
793,Milk-Bone Brushing Chews Dental Dog Treat,10.00,157,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
794,Yummy Combs® Ingenious Flossing Dog Dental Treat - 1 Count,1.39-2.39,54,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
795,Wiggles & Wags Bake Shop Love You Beary Much Dog Treat,5.99,0,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
796,"Nutro Natural Choice™ Small Nautral Mini Bites Adult Dog Treats - Non-GMO, Peanut Butter",7.98,1,Save 35% On Your First Autoship Order!,Old Price
797,Better Belly Large Twisted Ropes Dog Chew - Chicken & Spearmint,18.99,0,Free Same-Day Delivery!,Old Price
798,Smartbones Chicken Wrapped Sticks Dog Chew Treats - Sirloin,18.39,0,Sign In & Enjoy Free Shipping Over $49,Old Price
799,Bil-Jac® Grain Free Training Dog Treat - Chicken & Sweet Potato,5.00,20,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
800,Dentley's® Exotics Iceland Cod Skins Cube Dog Chew - 1 Count,2.50,15,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
801,ROAM® The Hopper™ Dog Treat - Outback Kangaroo,29.99,3,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
802,Canine Chews 4 Inch Triple Flavor Roll Dog Treats,10.00,1,,Discounted Price
803,Sweet Comb Honey Coated Water Buffalo Udder Sticks Dog Treat,11.99,5,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
804,Dentley's® Smoked Cow Ear Dog Chew - 1 Count,1.00,35,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
805,Dentley's® Nature's Chews Pig Ear Strips Dog Chew - 4 Oz.,8.99,7,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
806,ROAM® Big Bondi™ Dog Treat - Outback Kangaroo,9.99,2,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
807,Pedigree® Dentastix Dual Flavor Large Breed Adult Dental Dog Treats - Bacon & Chicken,12.99,96,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
808,ROAM® Ossy Roley™ Dog Treat - Cape Ostrich,21.39,1,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
809,Canine Chews 4 Inch Chicken Wrapped Mini Sticks Dog Treats,6.97,7,,Discounted Price
810,Smartbones Smartsticks Dog Chew Treats - Sirloin,18.49,0,Sign In & Enjoy Free Shipping Over $49,Old Price
811,Dentley's® Exotics Iceland Cod Skins Dog Chew - 3 Count,5.00,14,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
812,Dentley's® Nature's Chews Pizzle Dog Treat,2.50,10,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
813,Starmark® Edible Treat Rings - Chicken Flavor,7.19,13,,Discounted Price
814,Sweet Comb Honey Coated Water Buffalo Liver Sticks Dog Treat,11.99,3,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
815,Dentley's® Nature's Chews Giant Bully Spring Dog Chew - 1 Count,2.50,22,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
816,Himalayan Dog Chew Yaky Stick Dog Treat,13.49,11,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
817,Dentley's® Exotics New Zealand Green Lipped Mussels Dog Chew - 2 Oz.,2.50,19,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
818,Milk-Bone Brushing Chews Large Dental Dog Treats,10.00,70,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
819,"Nutro Natural Choice™ Small Nautral Mini Bites Adult Dog Treats - Non-GMO, Berry & Yogurt",9.99,3,Save 35% On Your First Autoship Order!,Old Price
820,"True Chews All Life Stages Premium Grillers Dog Treats - Natural, Steak",32.99,15,Save 35% On Your First Autoship Order!,Old Price
821,Better Belly Small Twisted Rope Dog Chew - Chicken & Spearmint,14.99,0,Free Same-Day Delivery!,Old Price
822,Smartbones Twist Sticks Dog Chew Treats - Sirloin,23.59,0,Sign In & Enjoy Free Shipping Over $49,Old Price
823,"Blue Buffalo® True Chews All Life Stages Treat Dog Treats - Natural, Chicken",6.99,1,,Old Price
824,Canine Chews 5 Inch Filled Rawhide Roll Dog Treats - Beef,4.97,6,,Discounted Price
825,Smartbones Mini Dog Chew Treats - Sirloin,15.49,0,Sign In & Enjoy Free Shipping Over $49,Old Price
826,Canine Chews 6 Inch Triple Flavor Bones Dog Treats,8.77,3,,Discounted Price
827,Canine Chews 5 Inch Filled Rawhide Roll Dog Treats - Chicken,4.97-10.00,8,,Discounted Price
828,Stewart Pro-Treat® Bacon Pop-Its Freeze Dried Dog Treat,10.00-13.49,13,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
829,SmartBones® Twists Sticks Dog Treat - Water Buffalo,14.39,4,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
830,Starmark® Treat Ringer Hot Dog Dog Toy,7.00,7,"Buy 2, Get the 3rd 50% Off Mix n' Match Dog & Cat Toys",Discounted Price
831,Dentley's® Nature's Chews Small Pig Ear Dog Chew - 1 lb,13.99,15,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
832,"ROAM® Gone Wild Dog Bone Treat - Cape Ostrich, 2 Pack",18.69,1,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
833,Canine Chews 6 Inch Triple Flavor Twist Dog Treats,9.87,3,,Discounted Price
834,Smartbones Twists Chicken Wrapped Dog Chew Treats - Sirloin,7.19,0,Sign In & Enjoy Free Shipping Over $49,Old Price
835,Simply Nourish® Source Dog Freeze-Dried Treat - Chicken & Cranberry,5.00,0,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
